product_id,product_name,category,price,discount_percent,rating,reviews_count,orders_count,seller_rating,stock_quantity,date_added,final_price,discount_amount,estimated_revenue,review_per_order_ratio,popularity_segment
WB-100986,Bolalar butilkasi Anti-kolik,Bolalar tovarlari,344000,17,3.4,21,466,4.3,500,2026-07-04,285500,58500,133043000,0.0451,Kam sotilgan
WB-100987,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,708000,12,4.1,39,678,4.5,100,2026-03-25,623000,85000,422394000,0.0575,Kam sotilgan
WB-100988,Qishki kurtka Oversize,Kiyim va poyabzal,60000,34,4.9,44,952,4.2,0,2026-03-20,39600,20400,37699200,0.0462,O'rtacha sotilgan
WB-100989,Jinsi shim Slim Fit,Kiyim va poyabzal,408000,43,4.8,107,1243,4.7,25,2025-11-01,232600,175400,289121800,0.0861,O'rtacha sotilgan
WB-100990,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,178000,42,4.7,47,1017,4.6,500,2026-07-09,103200,74800,104954400,0.0462,O'rtacha sotilgan
WB-100991,Smart soat Pro,Elektronika,1011000,28,4.4,254,2305,4.1,0,2026-03-05,727900,283100,1677809500,0.1102,Top sotilgan (Bestseller)
WB-100992,Qo'l kremi Mini,Go'zallik va parvarish,274000,51,4.1,189,2134,4.7,250,2026-06-26,134300,139700,286596200,0.0886,Top sotilgan (Bestseller)
WB-100993,Charm kamar,Kiyim va poyabzal,805000,50,4.4,121,1714,5.0,25,2025-12-28,402500,402500,689885000,0.0706,Top sotilgan (Bestseller)
WB-100994,Organayzer javon,Uy-ro'zg'or buyumlari,738000,41,4.6,196,1599,4.6,250,2026-01-05,435400,302600,696204600,0.1226,Top sotilgan (Bestseller)
WB-100995,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,467000,16,4.3,245,2016,4.6,500,2026-07-17,392300,74700,790876800,0.1215,Top sotilgan (Bestseller)
WB-100996,Jinsi shim Slim Fit,Kiyim va poyabzal,381000,19,3.8,65,772,4.4,500,2026-04-04,308600,72400,238239200,0.0842,Kam sotilgan
WB-100997,Qo'l kremi Mini,Go'zallik va parvarish,371000,16,4.1,132,879,4.6,25,2025-10-11,311600,59400,273896400,0.1502,Kam sotilgan
WB-100998,Charm kamar,Kiyim va poyabzal,816000,34,5.0,50,1052,4.9,0,2026-02-04,538600,277400,566607200,0.0475,O'rtacha sotilgan
WB-100999,Powerbank 20000mAh,Elektronika,440000,37,4.1,46,880,5.0,500,2026-05-04,277200,162800,243936000,0.0523,Kam sotilgan
WB-101000,Yuz zardobi Hyaluron,Go'zallik va parvarish,160000,23,5.0,11,563,4.4,500,2026-03-05,123200,36800,69361600,0.0195,Kam sotilgan
WB-101001,Tana skrabı Kofe,Go'zallik va parvarish,368000,54,4.1,384,2783,4.8,100,2026-08-15,169300,198700,471161900,0.138,Top sotilgan (Bestseller)
WB-101002,Lab bo'yog'i Matte,Go'zallik va parvarish,194000,31,4.3,11,676,4.4,25,2025-11-04,133900,60100,90516400,0.0163,Kam sotilgan
WB-101003,Mexanik klaviatura RGB,Elektronika,258000,61,4.3,262,2210,4.6,10,2026-04-05,100600,157400,222326000,0.1186,Top sotilgan (Bestseller)
WB-101004,Qishki kurtka Oversize,Kiyim va poyabzal,83000,38,5.0,29,887,4.8,10,2025-08-28,51500,31500,45680500,0.0327,Kam sotilgan
WB-101005,Bolalar futbolkasi Paxta,Bolalar tovarlari,510000,18,4.7,100,1004,4.3,250,2026-06-12,418200,91800,419872800,0.0996,O'rtacha sotilgan
WB-101006,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,608000,33,4.8,276,2759,4.8,250,2025-10-29,407400,200600,1124016600,0.1,Top sotilgan (Bestseller)
WB-101007,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,447000,62,4.9,508,4378,4.6,500,2026-06-27,169900,277100,743822200,0.116,Top sotilgan (Bestseller)
WB-101008,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,621000,36,4.8,217,1858,4.7,0,2025-11-17,397400,223600,738369200,0.1168,Top sotilgan (Bestseller)
WB-101009,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,373000,33,4.4,52,1024,4.8,250,2025-09-05,249900,123100,255897600,0.0508,O'rtacha sotilgan
WB-101010,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,740000,38,4.9,92,1290,4.9,100,2026-03-18,458800,281200,591852000,0.0713,O'rtacha sotilgan
WB-101011,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,651000,39,4.5,168,1731,4.5,0,2026-05-20,397100,253900,687380100,0.0971,Top sotilgan (Bestseller)
WB-101012,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,749000,63,4.5,3,1006,4.4,0,2026-03-16,277100,471900,278762600,0.003,O'rtacha sotilgan
WB-101013,Mexanik klaviatura RGB,Elektronika,736000,6,4.6,24,432,4.8,25,2026-05-04,691800,44200,298857600,0.0556,Kam sotilgan
WB-101014,Klassik kostyum-shim,Kiyim va poyabzal,937000,25,4.3,167,1527,4.6,100,2025-09-21,702800,234200,1073175600,0.1094,Top sotilgan (Bestseller)
WB-101015,Sviter Casual,Kiyim va poyabzal,71000,29,4.8,193,1753,4.7,10,2025-11-26,50400,20600,88351200,0.1101,Top sotilgan (Bestseller)
WB-101016,Tana skrabı Kofe,Go'zallik va parvarish,66000,31,4.3,56,798,4.8,500,2025-11-20,45500,20500,36309000,0.0702,Kam sotilgan
WB-101017,Ring Light lampa,Elektronika,147000,5,4.3,339,2693,4.8,25,2026-08-06,139600,7400,375942800,0.1259,Top sotilgan (Bestseller)
WB-101018,Suv idishi Sport 750ml,Sport va dam olish,158000,46,4.9,49,1049,4.2,500,2026-04-08,85300,72700,89479700,0.0467,O'rtacha sotilgan
WB-101019,Jinsi shim Slim Fit,Kiyim va poyabzal,385000,36,5.0,25,786,5.0,50,2026-07-25,246400,138600,193670400,0.0318,Kam sotilgan
WB-101020,Sviter Casual,Kiyim va poyabzal,141000,16,3.9,99,1024,4.5,250,2025-12-02,118400,22600,121241600,0.0967,O'rtacha sotilgan
WB-101021,Organayzer javon,Uy-ro'zg'or buyumlari,710000,20,4.7,10,534,4.8,100,2026-03-09,568000,142000,303312000,0.0187,Kam sotilgan
WB-101022,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,410000,70,4.7,44,1368,4.4,250,2026-01-29,123000,287000,168264000,0.0322,O'rtacha sotilgan
WB-101023,Qishki kurtka Oversize,Kiyim va poyabzal,403000,23,4.8,208,1864,4.7,500,2025-11-21,310300,92700,578399200,0.1116,Top sotilgan (Bestseller)
WB-101024,Jinsi shim Slim Fit,Kiyim va poyabzal,494000,65,4.3,149,1576,4.8,250,2026-07-01,172900,321100,272490400,0.0945,Top sotilgan (Bestseller)
WB-101025,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,883000,46,4.5,201,2296,4.5,500,2025-12-16,476800,406200,1094732800,0.0875,Top sotilgan (Bestseller)
WB-101026,Krossovka Sport Run,Kiyim va poyabzal,593000,26,4.3,306,2531,4.1,25,2025-12-04,438800,154200,1110602800,0.1209,Top sotilgan (Bestseller)
WB-101027,Termo ichki kiyim,Sport va dam olish,461000,21,4.7,39,794,4.3,100,2025-08-27,364200,96800,289174800,0.0491,Kam sotilgan
WB-101028,Oshxona tarozisi Elektron,Uy-ro'zg'or buyumlari,123000,32,4.4,14,670,4.5,100,2026-02-05,83600,39400,56012000,0.0209,Kam sotilgan
WB-101029,Termo ichki kiyim,Sport va dam olish,214000,28,5.0,36,802,4.9,10,2025-10-05,154100,59900,123588200,0.0449,Kam sotilgan
WB-101030,Erkaklar futbolkasi Basic,Kiyim va poyabzal,477000,43,4.7,214,1683,4.1,10,2026-04-02,271900,205100,457607700,0.1272,Top sotilgan (Bestseller)
WB-101031,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,745000,25,4.1,440,3574,4.5,0,2025-11-08,558800,186200,1997151200,0.1231,Top sotilgan (Bestseller)
WB-101032,Sakrash arqoni Metall simli,Sport va dam olish,322000,39,4.4,57,1122,4.6,250,2025-11-29,196400,125600,220360800,0.0508,O'rtacha sotilgan
WB-101033,Charm kamar,Kiyim va poyabzal,122000,35,4.9,97,1074,4.6,250,2025-09-24,79300,42700,85168200,0.0903,O'rtacha sotilgan
WB-101034,Lab bo'yog'i Matte,Go'zallik va parvarish,333000,33,4.6,278,2460,4.6,0,2026-03-08,223100,109900,548826000,0.113,Top sotilgan (Bestseller)
WB-101035,Erkaklar futbolkasi Basic,Kiyim va poyabzal,562000,54,4.7,290,3114,4.4,100,2026-03-08,258500,303500,804969000,0.0931,Top sotilgan (Bestseller)
WB-101036,Idish yuvish geli 1L,Uy-ro'zg'or buyumlari,210000,56,4.4,78,1446,4.7,10,2025-11-03,92400,117600,133610400,0.0539,Top sotilgan (Bestseller)
WB-101037,Termo ichki kiyim,Sport va dam olish,649000,45,4.3,2,789,4.8,250,2026-05-26,357000,292000,281673000,0.0025,Kam sotilgan
WB-101038,Klassik kostyum-shim,Kiyim va poyabzal,245000,9,4.9,74,784,4.5,25,2026-02-04,223000,22000,174832000,0.0944,Kam sotilgan
WB-101039,Yuz zardobi Hyaluron,Go'zallik va parvarish,117000,38,4.7,248,2266,4.2,100,2026-03-19,72500,44500,164285000,0.1094,Top sotilgan (Bestseller)
WB-101040,Simsiz sichqoncha,Elektronika,267000,27,4.3,214,2036,4.5,10,2026-02-10,194900,72100,396816400,0.1051,Top sotilgan (Bestseller)
WB-101041,Avtomobil ushlagichi,Elektronika,823000,38,4.5,27,876,5.0,250,2026-06-06,510300,312700,447022800,0.0308,Kam sotilgan
WB-101042,Yuz zardobi Hyaluron,Go'zallik va parvarish,89000,30,4.7,160,1679,4.6,500,2026-07-01,62300,26700,104601700,0.0953,Top sotilgan (Bestseller)
WB-101043,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,760000,36,4.5,237,1558,4.4,25,2025-12-03,486400,273600,757811200,0.1521,Top sotilgan (Bestseller)
WB-101044,Smart soat Pro,Elektronika,704000,51,4.2,211,2014,4.4,0,2026-06-05,345000,359000,694830000,0.1048,Top sotilgan (Bestseller)
WB-101045,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,534000,28,4.4,96,1131,4.6,10,2025-10-19,384500,149500,434869500,0.0849,O'rtacha sotilgan
WB-101046,Simsiz quloqchin TWS,Elektronika,313000,24,4.7,22,590,4.2,50,2026-06-17,237900,75100,140361000,0.0373,Kam sotilgan
WB-101047,Charm kamar,Kiyim va poyabzal,902000,6,4.2,528,4254,4.7,25,2026-08-03,847900,54100,3606966600,0.1241,Top sotilgan (Bestseller)
WB-101048,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,627000,24,5.0,356,1888,4.3,0,2026-07-06,476500,150500,899632000,0.1886,Top sotilgan (Bestseller)
WB-101049,Qishki kurtka Oversize,Kiyim va poyabzal,231000,31,4.9,297,2317,4.6,10,2026-08-15,159400,71600,369329800,0.1282,Top sotilgan (Bestseller)
WB-101050,Simsiz quloqchin TWS,Elektronika,549000,56,4.5,129,1586,4.7,100,2025-08-27,241600,307400,383177600,0.0813,Top sotilgan (Bestseller)
WB-101051,Simsiz sichqoncha,Elektronika,734000,56,4.6,143,1635,4.1,500,2026-03-27,323000,411000,528105000,0.0875,Top sotilgan (Bestseller)
WB-101052,Velosiped chirog'i LED,Sport va dam olish,377000,23,4.5,293,2768,4.8,25,2026-05-09,290300,86700,803550400,0.1059,Top sotilgan (Bestseller)
WB-101053,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,276000,37,4.6,101,1145,4.7,250,2025-08-28,173900,102100,199115500,0.0882,O'rtacha sotilgan
WB-101054,Yoga mat 6mm,Sport va dam olish,135000,13,4.0,74,917,4.5,0,2025-09-19,117400,17600,107655800,0.0807,Kam sotilgan
WB-101055,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,164000,33,4.3,68,1073,5.0,50,2026-02-02,109900,54100,117922700,0.0634,O'rtacha sotilgan
WB-101056,Bolalar futbolkasi Paxta,Bolalar tovarlari,381000,39,4.8,135,1719,4.7,0,2025-10-01,232400,148600,399495600,0.0785,Top sotilgan (Bestseller)
WB-101057,Sviter Casual,Kiyim va poyabzal,572000,37,4.7,172,1449,4.3,10,2025-11-13,360400,211600,522219600,0.1187,Top sotilgan (Bestseller)
WB-101058,Mexanik klaviatura RGB,Elektronika,951000,31,4.9,208,2005,4.5,250,2025-12-28,656200,294800,1315681000,0.1037,Top sotilgan (Bestseller)
WB-101059,Charm kamar,Kiyim va poyabzal,366000,32,4.0,204,1384,4.2,0,2026-08-02,248900,117100,344477600,0.1474,O'rtacha sotilgan
WB-101060,Sakrash arqoni Metall simli,Sport va dam olish,466000,5,4.0,101,946,4.8,500,2026-04-24,442700,23300,418794200,0.1068,O'rtacha sotilgan
WB-101061,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,450000,42,4.9,5,753,4.7,500,2026-03-16,261000,189000,196533000,0.0066,Kam sotilgan
WB-101062,Lab bo'yog'i Matte,Go'zallik va parvarish,339000,7,5.0,247,2044,4.9,10,2026-03-14,315300,23700,644473200,0.1208,Top sotilgan (Bestseller)
WB-101063,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,129000,44,4.4,1,757,4.8,50,2026-03-10,72200,56800,54655400,0.0013,Kam sotilgan
WB-101064,Rivojlantiruvchi taxta Busyboard,Bolalar tovarlari,171000,11,4.5,68,918,5.0,0,2026-02-18,152200,18800,139719600,0.0741,Kam sotilgan
WB-101065,Simsiz sichqoncha,Elektronika,1125000,46,4.8,81,1106,4.6,250,2025-11-11,607500,517500,671895000,0.0732,O'rtacha sotilgan
WB-101066,Tish tozalovchi kukun,Go'zallik va parvarish,217000,43,4.7,154,1864,4.4,50,2025-09-23,123700,93300,230576800,0.0826,Top sotilgan (Bestseller)
WB-101067,Klassik kostyum-shim,Kiyim va poyabzal,673000,62,4.1,120,1848,4.6,25,2026-06-13,255700,417300,472533600,0.0649,Top sotilgan (Bestseller)
WB-101068,Sakrash arqoni Metall simli,Sport va dam olish,517000,5,4.2,147,1201,4.4,100,2026-04-19,491200,25800,589931200,0.1224,O'rtacha sotilgan
WB-101069,Plastilin to'plami,Bolalar tovarlari,461000,30,4.4,81,1128,4.2,25,2025-09-25,322700,138300,364005600,0.0718,O'rtacha sotilgan
WB-101070,Organayzer javon,Uy-ro'zg'or buyumlari,543000,17,5.0,77,819,4.6,100,2026-04-26,450700,92300,369123300,0.094,Kam sotilgan
WB-101071,Suv idishi Sport 750ml,Sport va dam olish,641000,20,4.2,208,1816,4.5,0,2026-01-20,512800,128200,931244800,0.1145,Top sotilgan (Bestseller)
WB-101072,Sviter Casual,Kiyim va poyabzal,311000,38,4.1,204,1393,4.7,0,2025-09-05,192800,118200,268570400,0.1464,O'rtacha sotilgan
WB-101073,Charm kamar,Kiyim va poyabzal,750000,51,4.5,57,1065,4.7,25,2026-04-12,367500,382500,391387500,0.0535,O'rtacha sotilgan
WB-101074,Lab bo'yog'i Matte,Go'zallik va parvarish,274000,33,4.6,6,648,4.6,500,2026-03-02,183600,90400,118972800,0.0093,Kam sotilgan
WB-101075,Qo'l kremi Mini,Go'zallik va parvarish,101000,15,4.1,123,1004,4.5,100,2025-09-19,85800,15200,86143200,0.1225,O'rtacha sotilgan
WB-101076,Shampun Sulfatsiz,Go'zallik va parvarish,84000,42,4.6,150,1312,4.8,0,2026-03-21,48700,35300,63894400,0.1143,O'rtacha sotilgan
WB-101077,Simsiz quloqchin TWS,Elektronika,982000,25,4.2,20,670,4.3,0,2026-01-02,736500,245500,493455000,0.0299,Kam sotilgan
WB-101078,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,68000,40,4.3,5,725,4.7,500,2025-10-31,40800,27200,29580000,0.0069,Kam sotilgan
WB-101079,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,44000,36,4.1,132,1516,4.6,100,2025-09-09,28200,15800,42751200,0.0871,Top sotilgan (Bestseller)
WB-101080,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,578000,13,5.0,21,456,4.5,250,2026-07-06,502900,75100,229322400,0.0461,Kam sotilgan
WB-101081,Lab bo'yog'i Matte,Go'zallik va parvarish,380000,35,4.2,26,811,4.8,50,2025-09-05,247000,133000,200317000,0.0321,Kam sotilgan
WB-101082,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,177000,46,4.7,13,899,5.0,250,2026-01-21,95600,81400,85944400,0.0145,Kam sotilgan
WB-101083,Rivojlantiruvchi taxta Busyboard,Bolalar tovarlari,245000,54,4.7,100,1633,4.9,25,2025-08-28,112700,132300,184039100,0.0612,Top sotilgan (Bestseller)
WB-101084,Simsiz sichqoncha,Elektronika,1708000,24,4.7,497,3623,4.9,100,2026-06-23,1298100,409900,4703016300,0.1372,Top sotilgan (Bestseller)
WB-101085,Bolalar kolyaskasi Yengil,Bolalar tovarlari,88000,35,4.5,3,677,4.6,0,2026-01-24,57200,30800,38724400,0.0044,Kam sotilgan
WB-101086,Yoga mat 6mm,Sport va dam olish,73000,37,4.7,66,1191,4.7,0,2026-01-21,46000,27000,54786000,0.0554,O'rtacha sotilgan
WB-101087,USB Type-C kabel Tezkor,Elektronika,866000,74,4.1,295,2261,4.1,500,2025-09-06,225200,640800,509177200,0.1305,Top sotilgan (Bestseller)
WB-101088,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,137000,37,5.0,104,1314,5.0,50,2025-09-23,86300,50700,113398200,0.0791,O'rtacha sotilgan
WB-101089,Uy shippagi Soft,Kiyim va poyabzal,87000,6,4.5,63,793,4.6,0,2026-01-12,81800,5200,64867400,0.0794,Kam sotilgan
WB-101090,Qishki kurtka Oversize,Kiyim va poyabzal,82000,30,5.0,32,815,4.6,500,2026-06-06,57400,24600,46781000,0.0393,Kam sotilgan
WB-101091,Suv idishi Sport 750ml,Sport va dam olish,523000,29,3.9,40,684,4.9,100,2025-11-13,371300,151700,253969200,0.0585,Kam sotilgan
WB-101092,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,135000,33,4.2,22,712,4.6,25,2025-11-05,90400,44600,64364800,0.0309,Kam sotilgan
WB-101093,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,198000,41,4.5,35,891,4.4,50,2026-05-25,116800,81200,104068800,0.0393,Kam sotilgan
WB-101094,Sviter Casual,Kiyim va poyabzal,877000,43,4.5,50,1062,4.1,100,2025-11-01,499900,377100,530893800,0.0471,O'rtacha sotilgan
WB-101095,Plastilin to'plami,Bolalar tovarlari,90000,28,4.6,83,877,4.6,100,2026-07-28,64800,25200,56829600,0.0946,Kam sotilgan
WB-101096,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,382000,21,5.0,56,897,4.5,10,2026-06-13,301800,80200,270714600,0.0624,Kam sotilgan
WB-101097,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,193000,29,4.3,142,1539,4.1,100,2025-10-16,137000,56000,210843000,0.0923,Top sotilgan (Bestseller)
WB-101098,Organayzer javon,Uy-ro'zg'or buyumlari,204000,11,4.9,93,745,4.5,0,2026-01-20,181600,22400,135292000,0.1248,Kam sotilgan
WB-101099,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,78000,27,4.6,347,2832,4.6,25,2026-03-08,56900,21100,161140800,0.1225,Top sotilgan (Bestseller)
WB-101100,Soch maskasi Keratin,Go'zallik va parvarish,295000,16,4.2,452,2999,4.8,50,2026-03-06,247800,47200,743152200,0.1507,Top sotilgan (Bestseller)
WB-101101,Ring Light lampa,Elektronika,1147000,11,5.0,80,694,4.7,0,2026-04-22,1020800,126200,708435200,0.1153,Kam sotilgan
WB-101102,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,465000,34,4.2,496,2425,5.0,500,2026-04-10,306900,158100,744232500,0.2045,Top sotilgan (Bestseller)
WB-101103,Krossovka Sport Run,Kiyim va poyabzal,588000,33,4.4,84,948,4.8,100,2026-03-08,394000,194000,373512000,0.0886,O'rtacha sotilgan
WB-101104,Organayzer javon,Uy-ro'zg'or buyumlari,452000,29,4.1,279,1915,4.8,25,2026-03-28,320900,131100,614523500,0.1457,Top sotilgan (Bestseller)
WB-101105,Bolalar kolyaskasi Yengil,Bolalar tovarlari,313000,35,4.8,163,1720,4.8,25,2025-11-23,203400,109600,349848000,0.0948,Top sotilgan (Bestseller)
WB-101106,Soch maskasi Keratin,Go'zallik va parvarish,122000,13,4.7,291,1566,4.9,100,2026-06-06,106100,15900,166152600,0.1858,Top sotilgan (Bestseller)
WB-101107,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,45000,12,4.4,120,831,4.6,100,2026-08-16,39600,5400,32907600,0.1444,Kam sotilgan
WB-101108,Bluetooth karnay Mini,Elektronika,896000,23,4.5,315,1811,4.6,10,2026-07-28,689900,206100,1249408900,0.1739,Top sotilgan (Bestseller)
WB-101109,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,137000,59,4.8,24,1065,4.5,10,2026-01-22,56200,80800,59853000,0.0225,O'rtacha sotilgan
WB-101110,Erkaklar futbolkasi Basic,Kiyim va poyabzal,514000,53,4.5,37,1071,5.0,25,2025-12-24,241600,272400,258753600,0.0345,O'rtacha sotilgan
WB-101111,Charm kamar,Kiyim va poyabzal,486000,37,4.7,96,1293,4.5,250,2025-10-26,306200,179800,395916600,0.0742,O'rtacha sotilgan
WB-101112,Oshxona tarozisi Elektron,Uy-ro'zg'or buyumlari,400000,54,4.5,34,1122,4.4,10,2026-01-03,184000,216000,206448000,0.0303,O'rtacha sotilgan
WB-101113,Klassik kostyum-shim,Kiyim va poyabzal,755000,57,4.6,320,2569,4.3,250,2025-10-26,324700,430300,834154300,0.1246,Top sotilgan (Bestseller)
WB-101114,Qo'l kremi Mini,Go'zallik va parvarish,300000,35,4.3,109,1167,4.3,0,2026-03-23,195000,105000,227565000,0.0934,O'rtacha sotilgan
WB-101115,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,474000,46,4.6,39,1054,4.6,500,2026-05-23,256000,218000,269824000,0.037,O'rtacha sotilgan
WB-101116,Bolalar futbolkasi Paxta,Bolalar tovarlari,329000,12,5.0,139,1339,4.4,250,2026-06-11,289500,39500,387640500,0.1038,O'rtacha sotilgan
WB-101117,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,414000,30,4.4,119,1521,4.4,10,2026-01-29,289800,124200,440785800,0.0782,Top sotilgan (Bestseller)
WB-101118,Jinsi shim Slim Fit,Kiyim va poyabzal,370000,25,5.0,87,1013,4.9,250,2025-11-26,277500,92500,281107500,0.0859,O'rtacha sotilgan
WB-101119,Qishki kurtka Oversize,Kiyim va poyabzal,229000,25,4.0,96,910,4.7,0,2026-01-18,171800,57200,156338000,0.1055,Kam sotilgan
WB-101120,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,162000,24,4.2,33,690,4.9,100,2026-02-12,123100,38900,84939000,0.0478,Kam sotilgan
WB-101121,Mexanik klaviatura RGB,Elektronika,1479000,36,4.5,25,874,4.5,100,2026-06-16,946600,532400,827328400,0.0286,Kam sotilgan
WB-101122,USB Type-C kabel Tezkor,Elektronika,168000,5,4.9,108,907,4.7,10,2025-10-23,159600,8400,144757200,0.1191,Kam sotilgan
WB-101123,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,307000,23,4.4,183,1899,4.4,250,2026-06-08,236400,70600,448923600,0.0964,Top sotilgan (Bestseller)
WB-101124,Velosiped chirog'i LED,Sport va dam olish,213000,35,4.7,111,1438,4.5,10,2025-11-07,138400,74600,199019200,0.0772,Top sotilgan (Bestseller)
WB-101125,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,610000,39,4.3,114,1606,4.8,25,2026-04-27,372100,237900,597592600,0.071,Top sotilgan (Bestseller)
WB-101126,Telefon g'ilofi Silikon,Elektronika,870000,39,4.7,29,822,4.8,100,2026-06-25,530700,339300,436235400,0.0353,Kam sotilgan
WB-101127,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,424000,26,4.6,262,2465,4.5,500,2026-01-08,313800,110200,773517000,0.1063,Top sotilgan (Bestseller)
WB-101128,Avtomobil ushlagichi,Elektronika,669000,52,4.6,58,1179,4.7,0,2026-06-25,321100,347900,378576900,0.0492,O'rtacha sotilgan
WB-101129,Uy shippagi Soft,Kiyim va poyabzal,244000,28,4.8,34,744,4.9,50,2025-09-03,175700,68300,130720800,0.0457,Kam sotilgan
WB-101130,Shampun Sulfatsiz,Go'zallik va parvarish,217000,39,4.2,50,914,4.6,50,2025-10-06,132400,84600,121013600,0.0547,Kam sotilgan
WB-101131,USB Type-C kabel Tezkor,Elektronika,903000,49,5.0,124,1620,4.2,50,2026-02-24,460500,442500,746010000,0.0765,Top sotilgan (Bestseller)
WB-101132,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,97000,33,4.4,9,675,4.7,500,2026-04-02,65000,32000,43875000,0.0133,Kam sotilgan
WB-101133,Qishki kurtka Oversize,Kiyim va poyabzal,208000,62,4.8,116,1699,4.1,500,2025-11-20,79000,129000,134221000,0.0683,Top sotilgan (Bestseller)
WB-101134,Powerbank 20000mAh,Elektronika,486000,38,4.3,149,1274,4.9,10,2026-05-22,301300,184700,383856200,0.117,O'rtacha sotilgan
WB-101135,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,140000,45,4.4,1,775,4.3,0,2026-05-05,77000,63000,59675000,0.0013,Kam sotilgan
WB-101136,Erkaklar futbolkasi Basic,Kiyim va poyabzal,477000,41,4.3,112,1295,4.3,50,2025-11-19,281400,195600,364413000,0.0865,O'rtacha sotilgan
WB-101137,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,732000,48,4.6,0,819,4.2,50,2026-05-30,380600,351400,311711400,0.0,Kam sotilgan
WB-101138,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,175000,16,4.2,166,1532,4.6,100,2026-05-04,147000,28000,225204000,0.1084,Top sotilgan (Bestseller)
WB-101139,Klassik kostyum-shim,Kiyim va poyabzal,809000,59,5.0,57,1257,4.6,500,2025-08-30,331700,477300,416946900,0.0453,O'rtacha sotilgan
WB-101140,Oshxona tarozisi Elektron,Uy-ro'zg'or buyumlari,653000,41,3.9,125,1305,4.6,10,2026-04-03,385300,267700,502816500,0.0958,O'rtacha sotilgan
WB-101141,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,665000,19,4.6,6,544,4.3,25,2026-03-01,538600,126400,292998400,0.011,Kam sotilgan
WB-101142,Mexanik klaviatura RGB,Elektronika,214000,27,5.0,96,966,4.5,0,2026-02-18,156200,57800,150889200,0.0994,O'rtacha sotilgan
WB-101143,Yuz kremi Namlantiruvchi,Go'zallik va parvarish,447000,49,4.9,37,972,4.9,0,2026-04-08,228000,219000,221616000,0.0381,O'rtacha sotilgan
WB-101144,Tish tozalovchi kukun,Go'zallik va parvarish,164000,16,5.0,105,1228,4.3,100,2025-09-09,137800,26200,169218400,0.0855,O'rtacha sotilgan
WB-101145,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,78000,69,4.3,56,1382,4.7,25,2025-11-03,24200,53800,33444400,0.0405,O'rtacha sotilgan
WB-101146,Uy shippagi Soft,Kiyim va poyabzal,305000,35,4.6,1,646,4.7,500,2025-11-07,198200,106800,128037200,0.0015,Kam sotilgan
WB-101147,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,40000,62,4.8,37,1216,4.7,10,2026-08-01,15200,24800,18483200,0.0304,O'rtacha sotilgan
WB-101148,Tana skrabı Kofe,Go'zallik va parvarish,287000,64,4.4,373,2693,4.4,500,2026-02-07,103300,183700,278186900,0.1385,Top sotilgan (Bestseller)
